Unnamed: 0,movie_id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,budget,imdb_id,original_language,original_title,overview,popularity,tagline,genres,production_companies,production_countries,spoken_languages,keywords,release_year
42745,67099,The Consul's Son,7.04,25,Released,2010-11-12,2821760.0,119.0,0,0.0,tt1872084,ar,ابن القنصل,"After spending 30 years in prison, a man comes out to find out he has a son. Together with his son and a newly-acquired friend he resumes his criminal life.",2.303,,"Comedy, Thriller, Drama, Family",United Bros. Studios,Egypt,Arabic,arabian,2010.0
42757,220004,Handsome Poor Bilo,6.4,25,Released,1979-09-07,425000.0,80.0,0,98000.0,tt1134817,tr,Erkek Güzeli Sefil Bilo,Bilo is released from prison..,2.596,,"Drama, Comedy",Arzu Film,Turkey,Turkish,revenge,1979.0
42767,36523,Felix the Cat: The Movie,4.34,25,Released,1988-10-01,1964253.0,82.0,0,9000000.0,tt0259308,en,Felix the Cat: The Movie,"In another dimension, the villainous scientist Duke of Zill, with the help of his mechanical, geometric army, ultimately takes over the golden kingdom of Oriana, where Duke has just escaped exile! But Felix the Cat must bravely save Princess Oriana and restore order once again, from her terrible Uncle Zill and his smoke-belching mechanical troops before he can put his sinister plot into action!",3.961,The cat is back!,"Animation, Family","Pannónia Filmstúdió, Felix the Cat Creations","Germany, Hungary, United States of America","English, Spanish","alternate dimension, scientist, magical object, cartoon cat, damsel in distress, evil ruler, felix the cat",1988.0
42791,377878,Quackerz,4.88,25,Released,2016-02-14,4828042.0,81.0,0,0.0,tt3723780,en,Quackerz,"Many years ago, on a faraway island, there lived a Sun Duck who protected his flock from evil powers. The Sun Duck had his loyal guardians who made sure the Sun evenly spread its energy on their flourishing land. The bliss continued until an Evil Witch learned of the Sun Duck's superpowers. She seized the guardians and stole the Sun Duck away for the only sake every living woman would understand: eternal youth and mesmerizing beauty.  Today, nobody believes in old legends. Mandarin ducks peacefully reside on their island and abide by the law that prescribes ""no flying on the island"" and ""never leave the island"". The Emperor is the only one who knows that the legend is true and that the next generation Sun Duck has been born. He keeps it in strict secrecy, but the Witch also knows that the legend is true and she is coming back for her next victim.",5.745,They'll quack you up,Animation,"Animation Studio RIM, Asymmetric VFX, Fun High Productions, Syon Media","Canada, China, Russia","English, Portuguese","witch, island, legend, duck, anthropomorphism, personification, secrecy, birds, ducks",2016.0
42812,94201,El Condor,5.72,25,Released,1970-06-19,4500000.0,102.0,0,35000000.0,tt0065570,en,El Condor,"Luke, an escaped convict, and Jaroo, a loner gold prospector, team up with a band of Apache Indians in 19th century Mexico to capture a large, heavily armed fortress for the millions -- or billions -- of dollars in gold that are rumored to be stored within. Written by Brian C. Madsen",13.934,You can get killed trying to break through the walls of El Condor...but it's one helluva way to die!,Western,"Carthay Continental, National General Pictures","Spain, United States of America","English, Spanish","gold, apache nation, escaped convict",1970.0
42823,84567,Between Heaven and Hell,6.0,25,Released,1956-10-11,1520000.0,94.0,0,0.0,tt0049004,en,Between Heaven and Hell,"Sam Gifford remembers : In prewar years he was an arrogant southern cotton plantation owner, married to the daughter of a colonel. At the beginning of the war he was mobilized with his National Guard unit as a sergeant. Came the day when, revolted by the cowardice of his lieutenant, who had fired at his own men, he hit him. Downgraded, he was sent to a disciplinary battalion. Sam now discovers his new detachment, his new commanding officer, just another cowardly brute, Captain Waco Grimes. While in combat, Sam will gradually become closer to the privates, working-class people he used to despise. He will become another man, a better man.",4.053,From the best-selling novel of young love in war!,"Action, Drama, War",20th Century Fox,United States of America,English,"national guard, sergeant",1956.0
42836,40507,Original Gangstas,5.7,25,Released,1996-05-10,3014000.0,99.0,0,4800000.0,tt0117260,en,Original Gangstas,"A violent street gang, the Rebels, rule the streets of Gary, Indiana. The Rebels shoot Marvin Bookman, a store-keeper, for giving the police information about a drive-by shooting they committed. Marvin's son, former NFL star John who created the Rebels, returns to Gary to be with his father and, with a little help from his friends, to destroy the Rebels his way.",6.394,The original bad boys are stepping up in '96!,"Action, Drama, Crime, Thriller",Po' Boy Productions,United States of America,"Spanish, English","gangster, vigilante, blaxploitation cinema, shootout, b movie, drive by shooting, gang violence, hand to hand combat",1996.0
42848,61655,A Break We'll Be Right Back,6.48,25,Released,2011-01-19,1690482.0,120.0,0,0.0,tt1961311,ar,فاصل ونعود,"A story of a taxi driver, who cares for nothing in the world except his friend and his son whose grandfather tries to be his guardian after his mother dies, but Karim refuses and get a court ruling that supports his right to his son. The plot escalates when the boy is kidnapped and Karim loses his memory in a seemingly planned accident.",2.157,,Drama,,Egypt,Arabic,arabian,2011.0
42874,32141,Strange Bedfellows,5.76,25,Released,2004-04-22,3481387.0,100.0,0,0.0,tt0360032,en,Strange Bedfellows,Two 'very straight' old timers have to learn how to pass as a loving gay couple after falsely claiming same-sex status to take advantage of newly legislated tax laws.,4.605,,Comedy,Instinct Entertainment,Australia,English,"sydney, australia, daughter, small town, hairdresser, drag queen, nightclub, male friendship, father, taxes, mechanic, love affair, widower, firefighter, pretending to be gay, gay theme",2004.0
42937,176590,Mirchi,5.78,25,Released,2013-02-08,13081410.0,154.0,0,0.0,tt2469980,te,మిర్చి,"A man returns to his country in order, ostensibly, to reform his girlfriend's violent family, but he seems to have a strange connection and a rather dark past.",3.09,,"Action, Drama",UV Creations,India,Telugu,,2013.0
43012,554577,The Mongolian Conspiracy,6.4,25,Released,2019-04-18,976.0,100.0,0,1100000.0,tt4707274,es,El Complot Mongol,"1963, the Soviet Union intercepts a rumour that China pretends to assassinate the president of the US in his visit to Mexico. Filiberto Garcia, a local policeman, has 72 hours to investigate the Mongolian Conspiracy.",3.524,Can the Mexican police avoid the assassination of the President of the US?,"Crime, Thriller",Cine Qua Non Films,Mexico,Spanish,"assassination, cold war, conspiracy, intrigue",2019.0
43018,163786,Crayon Shin-chan: Very Tasty! B-class Gourmet Survival!!,7.6,25,Released,2013-04-19,14700000.0,96.0,0,0.0,tt2876906,ja,クレヨンしんちゃん バカうまっ！Ｂ級グルメサバイバル！！,Shin-chan and his friends must overcome hunger and other obstacles when they're tasked with delivering a barrel of legendary sauce to a food festival.,9.848,,Animation,Shin-Ei Animation,Japan,Japanese,"japan, child protagonist, japanese cuisine",2013.0
43022,59439,Natural Selection,6.12,25,Released,2011-03-13,55282.0,90.0,0,0.0,tt1621426,en,Natural Selection,"When a dutiful, albeit barren Christian housewife discovers that her devout husband has suffered a stroke at a sperm bank where he's been secretly donating his seed for the past 25 years, she leaves her sheltered world and starts off on a journey to find his eldest biological son - a mullet-headed, foul-mouthed ex-con with whom she develops an odd but meaningful relationship.",2.48,Linda White Has Found Her Son. God Help Her.,"Comedy, Drama",,United States of America,English,,2011.0
43035,9274,"Feuer, Eis & Dosenbier",4.3,25,Released,2002-02-21,3070158.0,83.0,0,0.0,tt0277703,de,"Feuer, Eis & Dosenbier","Two friends who are doing civil service flee to the Austrian Alps to escape being forced into the army. While there, one of them rediscovers his past and they realise that it's going to be more fun than they thought.",1.848,,Comedy,"H&V Entertainment, Goldkind Filmproduktion, Warner Bros. Entertainment Germany",Germany,German,"alp, civil service, ischgl, amusement park, ski",2002.0
43044,180272,Friends: Naki on Monster Island,7.16,25,Released,2011-12-17,378187.0,87.0,0,1490000.0,tt1793224,ja,friends もののけ島のナキ,"Offshore, shrouded in fog, there is a mysterious island that is said to be the home of a family of monsters. It is strictly forbidden to approach it. But one day a human child, Mushroom, it loses and coming face to face with the mysterious creatures that live there. The arrival of Mushroom, makes panic on the island because the monsters are actually terrified of living humans.",6.406,,"Animation, Comedy, Family","TOHO, Shirogumi, Robot Communications",Japan,Japanese,,2011.0
43057,110924,The Little Apartment,6.5,25,Released,1959-06-15,1690.0,87.0,0,0.0,tt0052073,es,El pisito,"Rodolfo and Petrita each live in separate quarters in dilapidated Madrid, while looking to have a little apartment (or ""pisito"", in Spanish dialect). Unfortunately their low salaries prevent them from acquiring one. Soon, Rodolfo's co-workers urge him to marry the old and frail Doña Martina, who is the main tenant in the apartment he boards in. According to Spanish rent-control law, he could inherit the lease from his spouse. Thus begin his misgivings and Petrita's. Written by Emilio",3.422,,Comedy,Documento Film,Spain,Spanish,,1959.0
43083,602463,Hostage: Missing Celebrity,7.02,25,Released,2021-08-18,13000000.0,94.0,0,6144000.0,tt14941222,ko,인질,A box office star has to prove his action credentials in the real world when he's kidnapped and held for ransom.,5.715,There was no CCTV or witnesses of the kidnapping of Hwang Jung-min.,"Action, Thriller","Filmmaker R&K, Next Entertainment World, The Sam Company",South Korea,"English, Korean","kidnapping, hostage, celebrity, remake, movie star",2021.0
43115,100269,Enemy Territory,6.1,25,Released,1987-05-22,197791.0,89.0,0,0.0,tt0092969,en,Enemy Territory,"An insurance salesman inadvertently gets trapped after dark in an apartment building that is terrorized by a street gang called ""The Vampires.""",2.627,In ENEMY TERRITORY they take no prisoners. You've got to kill your way out.,"Action, Crime, Drama, Thriller",Empire Pictures,United States of America,English,"street gang, insurance salesman",1987.0
43125,27738,Russkies,5.32,25,Released,1987-11-06,2189047.0,99.0,0,0.0,tt0093898,en,Russkies,"A group of American boys discovers a Russian sailor washed up on the coast of Florida and decide to befriend him, assuming that he is friendly and will bring them no danger and thus go against the ideas of their parents, as well as the government.",5.535,Sometimes the worst of enemies can become the best of friends.,"Drama, Family","New Century Entertainment Corporation, The Vista Organization",United States of America,English,"cold war, shipwreck, arcade, man hunt, shopping montage, go-kart",1987.0
43133,193388,The Nightingale's Prayer,7.8,25,Released,1959-10-07,200000.0,123.0,0,150000.0,tt0231477,ar,دعاء الكروان‎,"This compelling tale of love and betrayal, set in the upper Egyptian countryside, follows the story of Amna (Faten Hamama) as she plots her revenge on the engineer who destroyed her family's honor.",2.822,,"Drama, Romance",Barakat Film,Egypt,Arabic,"depression, based on novel or book, servant, revenge, betrayal, literary adaptation",1959.0
43147,32227,Hunk,5.7,25,Released,1987-03-06,1749956.0,102.0,0,0.0,tt0093231,en,Hunk,"A ""devilish"" tale about an ordinary guy who is visited by a beautiful apparition promising him popularity and drop-dead good looks in exchange for his soul. Transformed overnight into a ""hunk,"" he soon discovers there may be hell to pay for his new lifestyle!",5.109,He made a devil of a deal... Now there's hell to pay!,"Fantasy, Comedy","Crown International Pictures, Marimark Productions",United States of America,English,"california, beach, transformation, new identity, nerd, sale of soul, pact with the devil, gay interest, teen movie, beach house, beefcake, beach party, 1980s, hunk, muscular men, bare chested",1987.0
43152,516516,Without Me,6.84,25,Released,2018-10-18,1671700.0,97.0,0,1504710.0,tt7520532,ru,Без меня,"Two girls, who used to be in love with the same man, are starting to get texts and other mysterious messages after his death, and the only person, who could’ve possibly sent them, is him. The messages from the gone man send two rivals to the south of the country, when they have two unravel the mystery of their mutual loved one, understand themselves and deal with their own past.",3.107,"They have nothing in common, except him.","Thriller, Drama, Romance","Cinetrain, Mars Media Entertainment, Cinema Fund",Russia,Russian,love,2018.0
43195,45464,Fly Me to Polaris,7.2,25,Released,1999-08-21,2189278.0,96.0,0,0.0,tt0213314,cn,星願,"A young man, blind and dumb, works as an audio tape typist in a hospital and fostering a tender and sincere relationship with a beautiful but introverted nurse. When hit by a car, he is the sixty billionth human being to die on earth, and is on transit to Polaris, en route to a yet more sophisticated form of existence in Vega. Given a reprieve of five days and a chance to be reunited with his love on earth, he cannot reveal his true identity behind the temporary facade he must present to her. Both boy and girl eventually learn, through a tangle of difficult and miraculous events, how love and good things always find ways of creeping into people's lives when people are not greedy and least expect these blessings.",5.385,,"Drama, Fantasy, Romance","Golden Harvest (China) Company Limited, Sil-Metropole Organisation",Hong Kong,Cantonese,,1999.0
43202,62720,Cry Wolf,5.92,25,Released,1947-08-19,2690000.0,83.0,0,1461000.0,tt0039288,en,Cry Wolf,A woman uncovers deadly secrets when she visits her late husband's family.,3.28,The howl in the night is the voice of danger.,"Mystery, Thriller","Thomson Productions, Warner Bros. Pictures",United States of America,English,"horseback riding, widow, half-brother, film noir, laboratory, rural area, inheritance, last will and testament, death, inherited disease, wake, sister-in-law, mistrust, dumbwaiter, dark secret",1947.0
43210,47898,The Gun in Betty Lou's Handbag,5.08,25,Released,1992-08-21,3721911.0,89.0,0,13000000.0,tt0104376,en,The Gun in Betty Lou's Handbag,A Southern librarian puts excitement in her life with a found murder weapon and a false confession.,3.356,She was a nobody until someone found...,"Comedy, Thriller, Mystery","Touchstone Pictures, Interscope Communications, Nomura Babcock & Brown, In The Bag Productions",United States of America,English,"murder, librarian",1992.0
43251,59728,The 5th Quarter,5.4,25,Released,2010-04-08,399611.0,97.0,0,6000000.0,tt1130964,en,The 5th Quarter,"In the wake of a car crash that killed his brother, football player Jon Abbate leads his school's struggling team to its most successful season ever.",3.864,Rising from tragedy to triumph,Drama,"McCreary Entertainment, Angel City Pictures",United States of America,English,"sports, funeral, prayer, loss of loved one, gymnasium, american football, biography, based on true story, coach, family relationships, car accident",2010.0
43301,28482,Supersonic Man,3.6,25,Released,1979-08-06,519204.0,88.0,0,0.0,tt0079971,es,Supersonic Man,"Kronos, hero of a distant galaxy, tangles with mad scientist Gulik over the fate of mankind.",7.105,,"Adventure, Comedy, Fantasy",Almena Films,Spain,"English, Spanish","superhero, parody, b movie, superhero spoof, death ray",1979.0
43310,137180,Aiyyaa,4.5,25,Released,2012-10-12,2500000.0,146.0,0,1200000.0,tt2255934,hi,अइय्या,"Meenakshi, a Marathi gal with an ultra-sensitive sense of smell, lives her life in her dreams, dancing and enacting her favourite actresses Sridevi, Madhuri and Juhi. Not believing in arranged marriages, Meenakshi awaits her prince when she comes across Tamil artist Surya, to whom she is strangely attracted to.",4.152,Go Wakda,"Romance, Comedy","Anurag Kashyap Films, Viacom18 Studios",India,"Hindi, Tamil",,2012.0
43313,270290,Excuse My French,7.12,25,Released,2014-01-19,1124113.0,99.0,0,0.0,tt3510372,ar,لا مؤاخذة,A Christian kid suddenly is forced to go to a public school after his father dies and because of a misunderstanding everyone thinks that he's a Muslim.,2.973,,"Drama, Comedy",Al-Masa Productions,Egypt,Arabic,,2014.0
43329,44664,Reckless Kelly,3.8,25,Released,1993-04-08,20.0,103.0,0,5444534.0,tt0107930,en,Reckless Kelly,"A satirical take on a modern day Ned Kelly who is forced to Hollywood in order to make enough money to save his family's land. As it goes against his belief, he cannot simply rob banks for his own benefit (all money goes to the poor). Ned is forced to find another way to come up with the $1 million required to save his family island.",4.407,The incredible untold story of the greatest outlaw of all time.,Comedy,"Serious Entertainment, Australian Film Finance Corporation",Australia,English,"australia, bank robber, robin hood, family relationships, motorcycle, drinking, suit of armor, australian western, hollywood, california",1993.0
43348,19627,My Mighty Princess,6.68,25,Released,2008-06-26,162256.0,122.0,0,7000000.0,tt0985101,ko,무림여대생,"So-hwi is a martial arts prodigy and college student. Realizing that her superhuman strength is holding back her love life, she decides to quit martial arts to pursue handsome hockey player Joon-mo. But Joon-mo is in love with an older woman, and when So-hwi's mystical martial arts community comes under threat from an old enemy, Heuk-bong, her childhood friend Il-yeong must persuade her to return.",5.216,,"Comedy, Romance","Bear Entertainment, Prime Entertainment",South Korea,Korean,,2008.0
43357,140413,All Night Long,5.22,25,Released,1981-03-06,10000000.0,87.0,0,0.0,tt0082001,en,All Night Long,"Executive George Dupler loses his temper and is demoted to the night manager at a 24 hour drugstore. After he suggests to his teenage son Freddie that he stop having an affair with suburban housewife Cheryl Gibbons, who is a distant cousin, Cheryl tries to seduce George. At home, in front of his mother, Freddie accuses his dad of stealing his girl, because he found Cheryl serving George a meal in the middle of the night, while her husband Bobby was on duty at the fire station. George then separates from his wife Helen, quits his job, moves into a warehouse, and asks Cheryl to move in with him.",4.288,She's got a way with men. And she's getting away with it...,"Comedy, Romance",Universal Pictures,United States of America,English,"midlife crisis, drugstore",1981.0
43388,24221,The Rebel,6.92,25,Released,2007-04-27,4300000.0,103.0,0,1500000.0,tt0782154,vi,Dòng Máu Anh Hùng,"In French ruled Vietnam in 1922, the French and Vietnamese officers plot to sniff out arch-rebel De Canh.",4.543,,"Action, Drama",,Vietnam,"French, Vietnamese",,2007.0
43391,10499,The Legend of Rita,6.1,25,Released,2000-09-14,671565.0,102.0,0,0.0,tt0234805,de,Die Stille nach dem Schuss,"Rita Vogt is a radical West German terrorist who abandons the revolution and settles in East Germany with a new identity provided by the East German secret service. She lives in constant fear of having her cover blown, which unavoidably happens after the German re-unification.",2.834,,Drama,"Studio Babelsberg Motion Pictures, MDR",Germany,German,"resistance, german democratic republic",2000.0
43394,535378,Menocchio the Heretic,6.1,25,Released,2018-11-08,56341.0,103.0,0,0.0,tt8300036,it,Menocchio,"Italy, late 16th century, the Church, threatened by the Protestants, unleashes the Inquisition. Menocchio, an old, stubborn, self-educated miller oppose the new order. Accused of heresy, he ignores the pleadings and stands trial. The story of a man incapable of betraying his own principles.",2.31,,"Drama, History","Nefertiti Film, Hai Hui Entertainement","Italy, Romania","Italian, Latin","inquisition, heresy, based on true story",2018.0
43403,520358,Champion,6.52,25,Released,2018-05-01,8974547.0,108.0,0,0.0,tt8367080,ko,챔피언,"A former arm-wrestling champion raised in the U.S. returns to South Korea for a tournament that could return him to glory, but he finds his life complicated by the appearance of the biological family he never knew.",3.557,There's nothing he can't knock down.,Drama,Warner Bros. Korea,South Korea,"Korean, English","friendship, competition, bromance, family, family reunion, arm wrestling, strongman, heartwarming",2018.0
43412,84299,Bad Girl,5.84,25,Released,1931-08-13,1100000.0,90.0,0,100000.0,tt0021635,en,Bad Girl,"A man and woman, skeptical about romance, nonetheless fall in love and are wed, but their lack of confidence in the opposite sex haunts their marriage.",3.766,VINA DELMAR'S novel of New York Life,"Romance, Drama",Fox Film Corporation,United States of America,English,"misunderstanding, pre-code",1931.0
43416,51548,The Invisible Eye,5.94,25,Released,2010-08-19,218708.0,97.0,0,0.0,tt1313254,es,La mirada invisible,"A teaching assistant at a private Buenos Aires school begins obsessively spying on her students in the early 1980s, as the public rises up against the military dictatorship.",3.188,,Drama,"Campo Cine, MMM Film Zimmermann & Co., Factor RH Producciones, Agat Films & Cie / Ex Nihilo, Imval Producciones, Mediagrama","Argentina, France, Spain",Spanish,,2010.0
43424,70753,Stella Maris,6.7,25,Released,1918-01-21,2400000.0,84.0,0,0.0,tt0009652,en,Stella Maris,"Stella Maris is a beautiful, crippled girl, who is cared for by a rich family. They shield her from the harsh realities of the world, so that she has no idea of the cruel things that some people do. Unity Blake is a poor orphan all too familiar with the harsh realities of the real world. These two young women both fall in love with John, love which is complicated by the fact that he is still married to (though separated from) a bad wife.",2.284,,Drama,Mary Pickford Company,United States of America,No Language,"love triangle, orphan, silent film, disabled, disability, physical disability, married man",1918.0
43434,27873,Warlords of the 21st Century,4.64,25,Released,1982-01-01,3000000.0,91.0,0,1000000.0,tt0084887,en,Warlords of the 21st Century,"It's the 21st century, the Oil Wars have made a mess of the planet and the land outside major cities is lawless. After Hunter comes to the aid of Corlie, who has run away from the villainous Straker, he takes her to the peaceful community of Clearwater. Unfortunately for the citizens of Clearwater, Straker fully intends to get Corlie back.",6.572,A Science Fiction Adventure of the Near Future,"Science Fiction, Action, Adventure","Battletruck Films Ltd., WingNut Films",New Zealand,English,"dystopia, new zealand, post-apocalyptic future, truck, post nuclear",1982.0
43483,278718,Star,6.36,25,Released,2014-06-18,92500.0,128.0,0,1250000.0,tt3924450,ru,Звезда,"Three different persons, three different lives are connected in a mysterious way. 15 year old teenager suffering of misunderstanding, his glamorous and arrogant stepmother and the young untalented but full of optimism actress. Their destinies aren’t predetermined and their lives are very fragile.",1.663,No Matter What They Say,"Drama, Romance, Comedy","Magnum, Mars Media Entertainment",Russia,Russian,woman director,2014.0
43494,35638,"Sick: The Life and Death of Bob Flanagan, Supermasochist",6.8,25,Released,1997-01-24,116806.0,90.0,0,0.0,tt0120126,en,"Sick: The Life and Death of Bob Flanagan, Supermasochist","The story of Robert Flanagan, a man who was born with cystic fibrosis and told he wouldn't live past 20, who through a unique odyssey of masochism, art and love found a way to live decades past his expiration date.",2.922,,Documentary,Sick-the Life and Death of Bob Flanagan-Supermasochist,United States of America,English,"funeral, fetishism, sadomasochism, terminal illness, disease, bdsm",1997.0
43525,100791,That still Karloson!,3.3,25,Released,2012-03-15,9938268.0,80.0,0,4000000.0,tt2288121,ru,Тот ещё Карлосон!,"The hero of Mikhail Galustyan, known in our world as KarlOson, lives in a magical and colorful world of metrics - chubby flying big-ear humanoids one meter tall, whose mission - to help kids. Metrics can show themselves to children, but are forced to carefully hide the fact of their existence from boring adults.",1.801,,"Comedy, Fantasy, Family",Enjoy Movies,Russia,Russian,,2012.0
43549,156143,Sexy Comedy,5.1,25,Released,2001-01-26,700000.0,,0,0.0,tt0264491,it,Commedia Sexy,The children leave for the school trip and dad and mom board a nice girl who turns out to be the lover of their best friend. Which is then the husband of their best friend ...,6.852,,Comedy,Blu Cinematografica,Italy,Italian,,2001.0
43555,69703,The Trial,5.78,25,Released,1993-06-18,119267.0,118.0,0,0.0,tt0108388,en,The Trial,"Joseph K. awakes one morning, to find two strange men in his room, telling him he has been arrested. Joseph is not told what he is charged with, and despite being ""arrested,"" is allowed to remain free and go to work. But despite the strange nature of his arrest, Joseph soon learns that his trial, however odd, is very real, and tries desperately to spare himself from the court's judgement.",3.098,"Arrested and Prosecuted. But for what, he does not know.","Thriller, Drama","BBC, Europanda Entertainment B.V.",United Kingdom,English,"bureaucracy, paranoia, mistaken identity, arrest, criminal, turn of the century, czech republic, kangaroo court",1993.0
43594,63006,Dum Maaro Dum,5.9,24,Released,2011-04-22,8400000.0,130.0,0,4800000.0,tt1618430,hi,दम मारो दम,"ACP Vishnu is sent on a mission to investigate and clean the underbelly of Goa. During his investigation, he uncovers a huge racket and discovers the involvement of various politicians.",6.158,Every Paradise Has a Few Snakes,"Drama, Action, Crime","Ramesh Sippy Enterprises, Cheyenne Enterprises, Star Studios, Louverture Films",India,"Hindi, English","goa, rave party",2011.0
43643,7506,Harum Scarum,4.667,24,Released,1965-12-15,3100000.0,85.0,0,2400000.0,tt0059255,en,Harum Scarum,"Johnny Tyronne, action movie star and ladies man, is traveling through the Middle East on a goodwill tour to promote his latest movie, ""Sands of the Desert"". Once he arrives, however, he is kidnapped by a gang of assassins who were so impressed with his on-screen adventures that they want to hire him to carry out an assassination for them.",3.136,"1001 Swingin' nights as ELVIS brings the Big Beat to Bagdad in a riotous, rockin' rollin' adventure spoof!!!","Comedy, Crime, Music, Romance",Four-Leaf Productions,United States of America,English,"blackmail, sheik",1965.0
43650,32552,It's a Great Feeling,6.146,24,Released,1949-08-01,2713000.0,85.0,0,1452000.0,tt0041515,en,It's a Great Feeling,A waitress at the Warner Brothers commissary is anxious to break into pictures. She thinks her big break may have arrived when actors Jack Carson and Dennis Morgan agree to help her.,4.302,Guest stars galore!,"Comedy, Music",Warner Bros. Pictures,United States of America,"French, English","musical, hollywood",1949.0
43657,69520,Pudhupettai,7.7,24,Released,2006-05-26,5000000.0,179.0,0,3400000.0,tt0459516,ta,புதுப்பேட்டை,"After seeing his mother dead, a young boy runs away and is later recruited by a gangster. After becoming the right hand man of his employer, he makes serious enemies and everyone starts targeting him.",4.948,Survival Of The Fittest.,"Action, Drama, Crime",Lakshmi Movie Makers,India,Tamil,gangster,2006.0
43707,489648,Six Degrees of Celebration 6,5.84,24,Released,2017-12-21,16138333.0,85.0,0,0.0,tt6907804,ru,Ёлки новые,"As the new year celebrations approach, a bunch of characters throughout Russia experience diverse situations that eventually get interconnected towards a joyous finale.",2.289,,Comedy,Bazelevs Production,Russia,Russian,,2017.0
43736,34341,Men with Brooms,5.271,24,Released,2002-09-20,4245870.0,102.0,0,7500000.0,tt0263734,en,Men with Brooms,"A decade ago, curler Chris Cutter disappeared suddenly on the verge of stardom, dropping his curling stones to the bottom of a lake and leaving his fiancée, Julie Foley, at the altar. But when his former coach dies, Cutter returns home for the funeral and attempts to fulfill the man's last wishes. The team is reunited under Cutter's estranged dad, Gordon — himself a former curling star — for a final attempt at glory.",4.386,There's More Than One Way To Sweep a Woman Off Her Feet.,"Comedy, Romance","Alliance Atlantis, Serendipity Point Films, Téléfilm Canada, The Movie Network, Super Écran, Astral Media, Société Radio-Canada",Canada,English,sports,2002.0
43750,81048,Running Time,5.8,24,Released,1997-12-18,1596.0,69.0,0,130000.0,tt0120042,en,Running Time,"Carl, a career criminal, receives an early release from prison and immediately begins preparations for his next big heist.",3.408,Time is Running Out!,Crime,"Blood Money Partners LP, Panoramic Pictures",United States of America,English,"heist, black and white, safecracker, real time",1997.0
43766,637895,Owners,7.396,24,Released,2019-11-21,2058974.0,97.0,0,0.0,tt10583170,cs,Vlastníci,Mrs. Zahrádková has a plan to convince the other co-owners of the flats to finally save the house in which they live together and which is in emergency condition.,2.026,,"Comedy, Drama",,Czech Republic,"Czech, Japanese, Slovak",,2019.0
43777,31629,Arundhati,6.646,24,Released,2009-01-16,14000000.0,132.0,0,2915739.0,tt1361809,te,అరుంధతి,Arundhati  belongs to Gadwal samsthanam in 1920’s. She is known for her bravery in saving the Samstanam by killing Pasupathi an evildoer. But the spirit of Pasupathi haunts that place. Another girl is born in the same lineage after 3 generations and she is named as Arundhati. The spirit of Pasupati is after Arundhati to take the revenge.,5.606,,"Horror, Fantasy, Thriller",,India,Telugu,,2009.0
43797,417056,The Hollow,5.022,24,Released,2016-10-07,3755.0,128.0,0,0.0,tt3827684,en,The Hollow,"When a U.S. congressman's daughter passing through a small town in Mississippi dies in a mysterious triple homicide, a team of F.B.I. agents descends to investigate, the team's brilliant but jaded lead agent battling demons both past and present, as his beautiful, tough-as-nails partner tries to hold him and the case together. They find a struggling and corrupt sheriff's department, a shadowy and much-feared figure, who seems to be pulling all of the town's strings from his mansion on the edge of town and a local victim with a strange connection to a number of the town's most prominent figures.",3.127,"High-profile murder, low-profile town","Crime, Drama, Mystery, Thriller",Historia Films,United States of America,English,"small town, corruption, mississippi river, fbi, murder",2016.0
43854,217057,The Hero of Color City,5.313,24,Released,2014-10-03,32188.0,77.0,0,0.0,tt0498351,en,The Hero of Color City,An imaginative tale chronicling the adventures of a diverse band of crayons as they strive to protect not only their magical multihued homeland but the imagination of children everywhere from a terrifying monster.,6.253,Coming from a crayon box near you,Animation,Exodus Film Group,United States of America,English,"hero, monster, family, color, crayon, imagination",2014.0
43864,87235,Crackers,4.6,24,Released,1984-02-17,129268.0,98.0,0,12000000.0,tt0087096,en,Crackers,"Garvey is a San Francisco pawnshop operator. His unemployed and criminal friends Dillard, Turtle and Weslake, team up with Boardwalk, a local pimp, to burgle Garvey's shop while the owner is out of town. During the elaborate planning process, Dillard falls for a Hispanic woman, the sister of a friend. Boardwalk is assigned to case a local apartment, where he meets and falls for the maid. Amidst all these romantic hijinks, Weslake puts together a burglary plan, which is executed by the makeshift gang.",11.081,The Comedy that dreams the impossible scheme!,"Action, Comedy, Crime",Universal Pictures,United States of America,"English, Spanish","robbery, san francisco, california, heist, theft, unemployment, safecracker",1984.0
43871,204810,Hunting Elephants,6.521,24,Released,2013-07-03,4500000.0,107.0,0,2300000.0,tt2295196,he,Hunting Elephants,"In this hilarious crime comedy, a gifted 12-year-old boy and three elderly men plan a bank robbery in order to seek revenge on the institution for cheating the youngster after the death of his father.",5.458,"The hilarious story of three old men, a clever kid, and a bank just waiting to be robbed.","Comedy, Crime","United King Films, Bleiberg Entertainment",Israel,"English, Hebrew, German","jerusalem, israel, old man, bank robbery, bank heist",2013.0
43929,79359,Black Serenade,5.0,24,Released,2001-07-19,3098924.0,110.0,0,3000000.0,tt0268711,es,Tuno Negro,"Students of the university of Salamanca are brutally murdered by a black masked minstrel. Alex, an architecture student who has recently moved to Salamanca discovers a pattern behind the killings; it seems as if the killer strikes regularly after the exams to free the campus from lousy students.",3.917,,"Thriller, Drama, Horror",Lolafilms,Spain,Spanish,"gore, serial killer, slasher, university",2001.0
